# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-31 22:34:44 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11335000 COSUMNES R A MICHIGAN BAR CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11335000
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	11335000	1909-07-26	18	A
USGS	11335000	1909-07-27	18	A
USGS	11335000	1909-07-28	18	A
USGS	11335000	1909-07-29	14	A
USGS	11335000	1909-07-30	14	A
USGS	11335000	1909-07-31	11	A
USGS	11335000	1909-08-01	11	A
USGS	11335000	1909-08-02	11	A
USGS	11335000	1909-08-03	11	A
USGS	11335000	1909-08-04	11	A
USGS	11335000	1909-08-05	11	A
USGS	11335000	1909-08-06	11	A
USGS	11335000	1909-08-07	11	A
USGS	11335000	1909-08-08	11	A
USGS	11335000	1909-08-09	11	A
USGS	11335000	1909-08-10	11	A
USGS	11335000	1909-08-11	11	A
USGS	11335000	1909-08-12	8.0	A
USGS	11335000	1909-08-13	6.0	A
USGS	11335000	1909-08-14	6.0	A
USGS	11335000	1909-08-15	6.0	A
USGS	11335000	1909-08-16	6.0	A
USGS	11335000	1909-08-17	6.0	A
USGS	11335000	1909-08-18	6.0	A
USGS	11335000	1909-08-19	6.0	A
USGS	11335000	1909-08-20	6.0	A
USGS	11335000	1909-08-21	6.0	A
USGS	11335000	1909-08-22	6.0	A
USGS	11335000	1909-08-23	6.0	A
USGS	11335000	1909-08-24	8.0	A
USGS	11335000	1909-08-25	8.0	A
USGS	11335000	1909-08-26	11	A
USGS	11335000	1909-08-27	11	A
USGS	11335000	1909-08-28	6.0	A
USGS	11335000	1909-08-29	6.0	A
USGS	11335000	1909-08-30	6.0	A
USGS	11335000	1909-08-31	6.0	A
USGS	11335000	1909-09-01	6.0	A
USGS	11335000	1909-09-02	6.0	A
USGS	11335000	1909-09-03	6.0	A
USGS	11335000	1909-09-04	6.0	A
USGS	11335000	1909-09-05	8.0	A
USGS	11335000	1909-09-06	11	A
USGS	11335000	1909-09-07	11	A
USGS	11335000	1909-09-08	11	A
USGS	11335000	1909-09-09	6.0	A
USGS	11335000	1909-09-10	11	A
USGS	11335000	1909-09-11	8.0	A
USGS	11335000	1909-09-12	6.0	A
USGS	11335000	1909-09-13	6.0	A
USGS	11335000	1909-09-14	6.0	A
USGS	11335000	1909-09-15	6.0	A
USGS	11335000	1909-09-16	6.0	A
USGS	11335000	1909-09-17	6.0	A
USGS	11335000	1909-09-18	6.0	A
USGS	11335000	1909-09-19	6.0	A
USGS	11335000	1909-09-20	6.0	A
USGS	11335000	1909-09-21	8.0	A
USGS	11335000	1909-09-22	8.0	A
USGS	11335000	1909-09-23	8.0	A
USGS	11335000	1909-09-24	11	A
USGS	11335000	1909-09-25	14	A
USGS	11335000	1909-09-26	18	A
USGS	11335000	1909-09-27	18	A
USGS	11335000	1909-09-28	11	A
USGS	11335000	1909-09-29	11	A
USGS	11335000	1909-09-30	11	A
USGS	11335000	1909-10-01	18	A
USGS	11335000	1909-10-02	18	A
USGS	11335000	1909-10-03	18	A
USGS	11335000	1909-10-04	34	A
USGS	11335000	1909-10-05	34	A
USGS	11335000	1909-10-06	34	A
USGS	11335000	1909-10-07	26	A
USGS	11335000	1909-10-08	26	A
USGS	11335000	1909-10-09	26	A
USGS	11335000	1909-10-10	18	A
USGS	11335000	1909-10-11	18	A
USGS	11335000	1909-10-12	18	A
USGS	11335000	1909-10-13	18	A
USGS	11335000	1909-10-14	14	A
USGS	11335000	1909-10-15	14	A
USGS	11335000	1909-10-16	26	A
USGS	11335000	1909-10-17	26	A
USGS	11335000	1909-10-18	18	A
USGS	11335000	1909-10-19	22	A
USGS	11335000	1909-10-20	18	A
USGS	11335000	1909-10-21	22	A
USGS	11335000	1909-10-22	44	A
USGS	11335000	1909-10-23	34	A
USGS	11335000	1909-10-24	26	A
USGS	11335000	1909-10-25	26	A
USGS	11335000	1909-10-26	26	A
USGS	11335000	1909-10-27	18	A
USGS	11335000	1909-10-28	26	A
USGS	11335000	1909-10-29	39	A
USGS	11335000	1909-10-30	69	A
USGS	11335000	1909-10-31	55	A
USGS	11335000	1909-11-01	50	A
USGS	11335000	1909-11-02	39	A
USGS	11335000	1909-11-03	34	A
USGS	11335000	1909-11-04	39	A
USGS	11335000	1909-11-05	34	A
USGS	11335000	1909-11-06	34	A
USGS	11335000	1909-11-07	34	A
USGS	11335000	1909-11-08	44	A
USGS	11335000	1909-11-09	69	A
USGS	11335000	1909-11-10	208	A
USGS	11335000	1909-11-11	208	A
USGS	11335000	1909-11-12	133	A
USGS	11335000	1909-11-13	96	A
USGS	11335000	1909-11-14	120	A
USGS	11335000	1909-11-15	120	A
USGS	11335000	1909-11-16	86	A
USGS	11335000	1909-11-17	69	A
USGS	11335000	1909-11-18	69	A
USGS	11335000	1909-11-19	86	A
USGS	11335000	1909-11-20	133	A
USGS	11335000	1909-11-21	2440	A
USGS	11335000	1909-11-22	680	A
USGS	11335000	1909-11-23	400	A
USGS	11335000	1909-11-24	265	A
USGS	11335000	1909-11-25	480	A
USGS	11335000	1909-11-26	480	A
USGS	11335000	1909-11-27	298	A
USGS	11335000	1909-11-28	208	A
USGS	11335000	1909-11-29	166	A
USGS	11335000	1909-11-30	166	A
USGS	11335000	1909-12-01	1760	A
USGS	11335000	1909-12-02	3100	A
USGS	11335000	1909-12-03	1350	A
USGS	11335000	1909-12-04	1130	A
USGS	11335000	1909-12-05	1060	A
USGS	11335000	1909-12-06	795	A
USGS	11335000	1909-12-07	1200	A
USGS	11335000	1909-12-08	795	A
USGS	11335000	1909-12-09	7010	A
USGS	11335000	1909-12-10	2760	A
USGS	11335000	1909-12-11	1590	A
USGS	11335000	1909-12-12	1130	A
USGS	11335000	1909-12-13	988	A
USGS	11335000	1909-12-14	738	A
USGS	11335000	1909-12-15	628	A
USGS	11335000	1909-12-16	575	A
USGS	11335000	1909-12-17	480	A
USGS	11335000	1909-12-18	400	A
USGS	11335000	1909-12-19	400	A
USGS	11335000	1909-12-20	400	A
USGS	11335000	1909-12-21	365	A
USGS	11335000	1909-12-22	330	A
USGS	11335000	1909-12-23	265	A
USGS	11335000	1909-12-24	265	A
USGS	11335000	1909-12-25	265	A
USGS	11335000	1909-12-26	265	A
USGS	11335000	1909-12-27	208	A
USGS	11335000	1909-12-28	208	A
USGS	11335000	1909-12-29	187	A
USGS	11335000	1909-12-30	166	A
USGS	11335000	1909-12-31	4050	A
USGS	11335000	1910-01-01	3950	A
USGS	11335000	1910-01-02	1860	A
USGS	11335000	1910-01-03	1320	A
USGS	11335000	1910-01-04	1060	A
USGS	11335000	1910-01-05	880	A
USGS	11335000	1910-01-06	880	A
USGS	11335000	1910-01-07	770	A
USGS	11335000	1910-01-08	676	A
USGS	11335000	1910-01-09	723	A
USGS	11335000	1910-01-10	676	A
USGS	11335000	1910-01-11	588	A
USGS	11335000	1910-01-12	588	A
USGS	11335000	1910-01-13	504	A
USGS	11335000	1910-01-14	1250	A
USGS	11335000	1910-01-15	2280	A
USGS	11335000	1910-01-16	2560	A
USGS	11335000	1910-01-17	1700	A
USGS	11335000	1910-01-18	1120	A
USGS	11335000	1910-01-19	938	A
USGS	11335000	1910-01-20	825	A
USGS	11335000	1910-01-21	770	A
USGS	11335000	1910-01-22	880	A
USGS	11335000	1910-01-23	995	A
USGS	11335000	1910-01-24	3700	A
USGS	11335000	1910-01-25	2100	A
USGS	11335000	1910-01-26	1620	A
USGS	11335000	1910-01-27	1320	A
USGS	11335000	1910-01-28	1180	A
USGS	11335000	1910-01-29	1120	A
USGS	11335000	1910-01-30	995	A
USGS	11335000	1910-01-31	938	A
USGS	11335000	1910-02-01	995	A
USGS	11335000	1910-02-02	995	A
USGS	11335000	1910-02-03	880	A
USGS	11335000	1910-02-04	880	A
USGS	11335000	1910-02-05	770	A
USGS	11335000	1910-02-06	676	A
USGS	11335000	1910-02-07	1120	A
USGS	11335000	1910-02-08	1060	A
USGS	11335000	1910-02-09	938	A
USGS	11335000	1910-02-10	880	A
USGS	11335000	1910-02-11	770	A
USGS	11335000	1910-02-12	770	A
USGS	11335000	1910-02-13	770	A
USGS	11335000	1910-02-14	825	A
USGS	11335000	1910-02-15	770	A
USGS	11335000	1910-02-16	770	A
USGS	11335000	1910-02-17	723	A
USGS	11335000	1910-02-18	676	A
USGS	11335000	1910-02-19	2370	A
USGS	11335000	1910-02-20	1400	A
USGS	11335000	1910-02-21	1120	A
USGS	11335000	1910-02-22	1180	A
USGS	11335000	1910-02-23	1250	A
USGS	11335000	1910-02-24	1120	A
USGS	11335000	1910-02-25	1780	A
USGS	11335000	1910-02-26	1400	A
USGS	11335000	1910-02-27	1250	A
USGS	11335000	1910-02-28	1250	A
USGS	11335000	1910-03-01	1250	A
USGS	11335000	1910-03-02	1250	A
USGS	11335000	1910-03-03	1400	A
USGS	11335000	1910-03-04	1400	A
USGS	11335000	1910-03-05	1550	A
USGS	11335000	1910-03-06	1480	A
USGS	11335000	1910-03-07	1400	A
USGS	11335000	1910-03-08	1400	A
USGS	11335000	1910-03-09	1400	A
USGS	11335000	1910-03-10	1400	A
USGS	11335000	1910-03-11	1400	A
USGS	11335000	1910-03-12	1400	A
USGS	11335000	1910-03-13	1400	A
USGS	11335000	1910-03-14	1400	A
USGS	11335000	1910-03-15	1250	A
USGS	11335000	1910-03-16	1250	A
USGS	11335000	1910-03-17	1120	A
USGS	11335000	1910-03-18	1250	A
USGS	11335000	1910-03-19	1860	A
USGS	11335000	1910-03-20	6230	A
USGS	11335000	1910-03-21	7200	A
USGS	11335000	1910-03-22	5470	A
USGS	11335000	1910-03-23	6390	A
USGS	11335000	1910-03-24	3580	A
USGS	11335000	1910-03-25	2980	A
USGS	11335000	1910-03-26	2370	A
USGS	11335000	1910-03-27	1940	A
USGS	11335000	1910-03-28	1780	A
USGS	11335000	1910-03-29	1620	A
USGS	11335000	1910-03-30	1400	A
USGS	11335000	1910-03-31	1400	A
USGS	11335000	1910-04-01	1400	A
USGS	11335000	1910-04-02	1400	A
USGS	11335000	1910-04-03	1400	A
USGS	11335000	1910-04-04	1320	A
USGS	11335000	1910-04-05	1250	A
USGS	11335000	1910-04-06	1250	A
USGS	11335000	1910-04-07	1250	A
USGS	11335000	1910-04-08	1250	A
USGS	11335000	1910-04-09	1250	A
USGS	11335000	1910-04-10	1250	A
USGS	11335000	1910-04-11	1550	A
USGS	11335000	1910-04-12	1320	A
USGS	11335000	1910-04-13	1250	A
USGS	11335000	1910-04-14	1180	A
USGS	11335000	1910-04-15	1120	A
USGS	11335000	1910-04-16	1120	A
USGS	11335000	1910-04-17	1120	A
USGS	11335000	1910-04-18	1180	A
USGS	11335000	1910-04-19	1180	A
USGS	11335000	1910-04-20	1180	A
USGS	11335000	1910-04-21	1060	A
USGS	11335000	1910-04-22	995	A
USGS	11335000	1910-04-23	995	A
USGS	11335000	1910-04-24	880	A
USGS	11335000	1910-04-25	880	A
USGS	11335000	1910-04-26	880	A
USGS	11335000	1910-04-27	880	A
USGS	11335000	1910-04-28	880	A
USGS	11335000	1910-04-29	938	A
USGS	11335000	1910-04-30	770	A
USGS	11335000	1910-05-01	770	A
USGS	11335000	1910-05-02	676	A
USGS	11335000	1910-05-03	676	A
USGS	11335000	1910-05-04	676	A
USGS	11335000	1910-05-05	588	A
USGS	11335000	1910-05-06	588	A
USGS	11335000	1910-05-07	504	A
USGS	11335000	1910-05-08	504	A
USGS	11335000	1910-05-09	546	A
USGS	11335000	1910-05-10	546	A
USGS	11335000	1910-05-11	504	A
USGS	11335000	1910-05-12	504	A
USGS	11335000	1910-05-13	504	A
USGS	11335000	1910-05-14	504	A
USGS	11335000	1910-05-15	428	A
USGS	11335000	1910-05-16	393	A
USGS	11335000	1910-05-17	358	A
USGS	11335000	1910-05-18	358	A
USGS	11335000	1910-05-19	293	A
USGS	11335000	1910-05-20	293	A
USGS	11335000	1910-05-21	293	A
USGS	11335000	1910-05-22	293	A
USGS	11335000	1910-05-23	293	A
USGS	11335000	1910-05-24	266	A
USGS	11335000	1910-05-25	240	A
USGS	11335000	1910-05-26	240	A
USGS	11335000	1910-05-27	218	A
USGS	11335000	1910-05-28	196	A
USGS	11335000	1910-05-29	196	A
USGS	11335000	1910-05-30	196	A
USGS	11335000	1910-05-31	196	A
USGS	11335000	1910-06-01	160	A
USGS	11335000	1910-06-02	160	A
USGS	11335000	1910-06-03	160	A
USGS	11335000	1910-06-04	145	A
USGS	11335000	1910-06-05	130	A
USGS	11335000	1910-06-06	130	A
USGS	11335000	1910-06-07	130	A
USGS	11335000	1910-06-08	130	A
USGS	11335000	1910-06-09	117	A
USGS	11335000	1910-06-10	104	A
USGS	11335000	1910-06-11	104	A
USGS	11335000	1910-06-12	104	A
USGS	11335000	1910-06-13	104	A
USGS	11335000	1910-06-14	93	A
USGS	11335000	1910-06-15	93	A
USGS	11335000	1910-06-16	104	A
USGS	11335000	1910-06-17	82	A
USGS	11335000	1910-06-18	82	A
USGS	11335000	1910-06-19	82	A
USGS	11335000	1910-06-20	82	A
USGS	11335000	1910-06-21	72	A
USGS	11335000	1910-06-22	63	A
USGS	11335000	1910-06-23	63	A
USGS	11335000	1910-06-24	63	A
USGS	11335000	1910-06-25	63	A
USGS	11335000	1910-06-26	63	A
USGS	11335000	1910-06-27	63	A
USGS	11335000	1910-06-28	46	A
USGS	11335000	1910-06-29	46	A
USGS	11335000	1910-06-30	46	A
USGS	11335000	1910-07-01	46	A
USGS	11335000	1910-07-02	46	A
USGS	11335000	1910-07-03	32	A
USGS	11335000	1910-07-04	39	A
USGS	11335000	1910-07-05	39	A
USGS	11335000	1910-07-06	39	A
USGS	11335000	1910-07-07	32	A
USGS	11335000	1910-07-08	32	A
USGS	11335000	1910-07-09	32	A
USGS	11335000	1910-07-10	27	A
USGS	11335000	1910-07-11	22	A
USGS	11335000	1910-07-12	22	A
USGS	11335000	1910-07-13	22	A
USGS	11335000	1910-07-14	22	A
USGS	11335000	1910-07-15	22	A
USGS	11335000	1910-07-16	22	A
USGS	11335000	1910-07-17	22	A
USGS	11335000	1910-07-18	14	A
USGS	11335000	1910-07-19	14	A
USGS	11335000	1910-07-20	14	A
USGS	11335000	1910-07-21	8.0	A
USGS	11335000	1910-07-22	8.0	A
USGS	11335000	1910-07-23	8.0	A
USGS	11335000	1910-07-24	8.0	A
USGS	11335000	1910-07-25	8.0	A
USGS	11335000	1910-07-26	8.0	A
USGS	11335000	1910-07-27	8.0	A
USGS	11335000	1910-07-28	8.0	A
USGS	11335000	1910-07-29	8.0	A
USGS	11335000	1910-07-30	8.0	A
USGS	11335000	1910-07-31	8.0	A
USGS	11335000	1910-08-01	8.0	A
USGS	11335000	1910-08-02	8.0	A
USGS	11335000	1910-08-03	8.0	A
USGS	11335000	1910-08-04	8.0	A
USGS	11335000	1910-08-05	8.0	A
USGS	11335000	1910-08-06	8.0	A
USGS	11335000	1910-08-07	8.0	A
USGS	11335000	1910-08-08	8.0	A
USGS	11335000	1910-08-09	4.0	A
USGS	11335000	1910-08-10	4.0	A
USGS	11335000	1910-08-11	4.0	A
USGS	11335000	1910-08-12	4.0	A
USGS	11335000	1910-08-13	4.0	A
USGS	11335000	1910-08-14	4.0	A
USGS	11335000	1910-08-15	4.0	A
USGS	11335000	1910-08-16	4.0	A
USGS	11335000	1910-08-17	4.0	A
USGS	11335000	1910-08-18	4.0	A
USGS	11335000	1910-08-19	4.0	A
USGS	11335000	1910-08-20	4.0	A
USGS	11335000	1910-08-21	4.0	A
USGS	11335000	1910-08-22	4.0	A
USGS	11335000	1910-08-23	4.0	A
USGS	11335000	1910-08-24	4.0	A
USGS	11335000	1910-08-25	4.0	A
USGS	11335000	1910-08-26	4.0	A
USGS	11335000	1910-08-27	4.0	A
USGS	11335000	1910-08-28	4.0	A
USGS	11335000	1910-08-29	4.0	A
USGS	11335000	1910-08-30	3.0	A
USGS	11335000	1910-08-31	3.0	A
USGS	11335000	1910-09-01	2.0	A
USGS	11335000	1910-09-02	2.0	A
USGS	11335000	1910-09-03	2.0	A
USGS	11335000	1910-09-04	2.0	A
USGS	11335000	1910-09-05	2.0	A
USGS	11335000	1910-09-06	3.0	A
USGS	11335000	1910-09-07	2.0	A
USGS	11335000	1910-09-08	2.0	A
USGS	11335000	1910-09-09	2.0	A
USGS	11335000	1910-09-10	2.0	A
USGS	11335000	1910-09-11	2.0	A
USGS	11335000	1910-09-12	4.0	A
USGS	11335000	1910-09-13	4.0	A
USGS	11335000	1910-09-14	4.0	A
USGS	11335000	1910-09-15	4.0	A
USGS	11335000	1910-09-16	8.0	A
USGS	11335000	1910-09-17	32	A
USGS	11335000	1910-09-18	46	A
USGS	11335000	1910-09-19	32	A
USGS	11335000	1910-09-20	22	A
USGS	11335000	1910-09-21	18	A
USGS	11335000	1910-09-22	14	A
USGS	11335000	1910-09-23	14	A
USGS	11335000	1910-09-24	18	A
USGS	11335000	1910-09-25	14	A
USGS	11335000	1910-09-26	11	A
USGS	11335000	1910-09-27	11	A
USGS	11335000	1910-09-28	8.0	A
USGS	11335000	1910-09-29	8.0	A
USGS	11335000	1910-09-30	8.0	A
USGS	11335000	1910-10-01	8.0	A
USGS	11335000	1910-10-02	8.0	A
USGS	11335000	1910-10-03	8.0	A
USGS	11335000	1910-10-04	8.0	A
USGS	11335000	1910-10-05	8.0	A
USGS	11335000	1910-10-06	8.0	A
USGS	11335000	1910-10-07	8.0	A
USGS	11335000	1910-10-08	8.0	A
USGS	11335000	1910-10-09	8.0	A
USGS	11335000	1910-10-10	11	A
USGS	11335000	1910-10-11	14	A
USGS	11335000	1910-10-12	27	A
USGS	11335000	1910-10-13	63	A
USGS	11335000	1910-10-14	46	A
USGS	11335000	1910-10-15	32	A
USGS	11335000	1910-10-16	22	A
USGS	11335000	1910-10-17	22	A
USGS	11335000	1910-10-18	22	A
USGS	11335000	1910-10-19	22	A
USGS	11335000	1910-10-20	22	A
USGS	11335000	1910-10-21	22	A
USGS	11335000	1910-10-22	22	A
USGS	11335000	1910-10-23	22	A
USGS	11335000	1910-10-24	22	A
USGS	11335000	1910-10-25	22	A
USGS	11335000	1910-10-26	22	A
USGS	11335000	1910-10-27	22	A
USGS	11335000	1910-10-28	18	A
USGS	11335000	1910-10-29	18	A
USGS	11335000	1910-10-30	22	A
USGS	11335000	1910-10-31	22	A
USGS	11335000	1910-11-01	22	A
USGS	11335000	1910-11-02	22	A
USGS	11335000	1910-11-03	22	A
USGS	11335000	1910-11-04	22	A
USGS	11335000	1910-11-05	22	A
USGS	11335000	1910-11-06	22	A
USGS	11335000	1910-11-07	22	A
USGS	11335000	1910-11-08	22	A
USGS	11335000	1910-11-09	22	A
USGS	11335000	1910-11-10	32	A
USGS	11335000	1910-11-11	32	A
USGS	11335000	1910-11-12	32	A
USGS	11335000	1910-11-13	93	A
USGS	11335000	1910-11-14	72	A
USGS	11335000	1910-11-15	46	A
USGS	11335000	1910-11-16	46	A
USGS	11335000	1910-11-17	46	A
USGS	11335000	1910-11-18	46	A
USGS	11335000	1910-11-19	46	A
USGS	11335000	1910-11-20	63	A
USGS	11335000	1910-11-21	46	A
USGS	11335000	1910-11-22	46	A
USGS	11335000	1910-11-23	46	A
USGS	11335000	1910-11-24	46	A
USGS	11335000	1910-11-25	63	A
USGS	11335000	1910-11-26	145	A
USGS	11335000	1910-11-27	104	A
USGS	11335000	1910-11-28	63	A
USGS	11335000	1910-11-29	63	A
USGS	11335000	1910-11-30	63	A
USGS	11335000	1910-12-01	54	A
USGS	11335000	1910-12-02	46	A
USGS	11335000	1910-12-03	63	A
USGS	11335000	1910-12-04	326	A
USGS	11335000	1910-12-05	196	A
USGS	11335000	1910-12-06	130	A
USGS	11335000	1910-12-07	104	A
USGS	11335000	1910-12-08	104	A
USGS	11335000	1910-12-09	104	A
USGS	11335000	1910-12-10	104	A
USGS	11335000	1910-12-11	266	A
USGS	11335000	1910-12-12	358	A
USGS	11335000	1910-12-13	196	A
USGS	11335000	1910-12-14	160	A
USGS	11335000	1910-12-15	130	A
USGS	11335000	1910-12-16	104	A
USGS	11335000	1910-12-17	104	A
USGS	11335000	1910-12-18	82	A
USGS	11335000	1910-12-19	82	A
USGS	11335000	1910-12-20	72	A
USGS	11335000	1910-12-21	63	A
USGS	11335000	1910-12-22	63	A
USGS	11335000	1910-12-23	63	A
USGS	11335000	1910-12-24	63	A
USGS	11335000	1910-12-25	63	A
USGS	11335000	1910-12-26	63	A
USGS	11335000	1910-12-27	63	A
USGS	11335000	1910-12-28	63	A
USGS	11335000	1910-12-29	54	A
USGS	11335000	1910-12-30	54	A
USGS	11335000	1910-12-31	63	A
USGS	11335000	1911-01-01	63	A
USGS	11335000	1911-01-02	54	A
USGS	11335000	1911-01-03	58	A
USGS	11335000	1911-01-04	63	A
USGS	11335000	1911-01-05	63	A
USGS	11335000	1911-01-06	63	A
USGS	11335000	1911-01-07	63	A
USGS	11335000	1911-01-08	63	A
USGS	11335000	1911-01-09	136	A
USGS	11335000	1911-01-10	770	A
USGS	11335000	1911-01-11	466	A
USGS	11335000	1911-01-12	8560	A
USGS	11335000	1911-01-13	8920	A
USGS	11335000	1911-01-14	9100	A
USGS	11335000	1911-01-15	3820	A
USGS	11335000	1911-01-16	1250	A
USGS	11335000	1911-01-17	770	A
USGS	11335000	1911-01-18	588	A
USGS	11335000	1911-01-19	820	A
USGS	11335000	1911-01-20	5620	A
USGS	11335000	1911-01-21	4210	A
USGS	11335000	1911-01-22	1780	A
USGS	11335000	1911-01-23	1250	A
USGS	11335000	1911-01-24	8380	A
USGS	11335000	1911-01-25	8380	A
USGS	11335000	1911-01-26	5620	A
USGS	11335000	1911-01-27	2870	A
USGS	11335000	1911-01-28	2980	A
USGS	11335000	1911-01-29	9820	A
USGS	11335000	1911-01-30	20600	A
USGS	11335000	1911-01-31	22400	A
USGS	11335000	1911-02-01	9280	A
USGS	11335000	1911-02-02	5320	A
USGS	11335000	1911-02-03	3820	A
USGS	11335000	1911-02-04	3700	A
USGS	11335000	1911-02-05	2980	A
USGS	11335000	1911-02-06	2870	A
USGS	11335000	1911-02-07	2190	A
USGS	11335000	1911-02-08	1780	A
USGS	11335000	1911-02-09	1620	A
USGS	11335000	1911-02-10	1440	A
USGS	11335000	1911-02-11	3100	A
USGS	11335000	1911-02-12	1780	A
USGS	11335000	1911-02-13	3100	A
USGS	11335000	1911-02-14	2280	A
USGS	11335000	1911-02-15	1780	A
USGS	11335000	1911-02-16	1480	A
USGS	11335000	1911-02-17	1340	A
USGS	11335000	1911-02-18	1220	A
USGS	11335000	1911-02-19	1160	A
USGS	11335000	1911-02-20	1100	A
USGS	11335000	1911-02-21	1000	A
USGS	11335000	1911-02-22	950	A
USGS	11335000	1911-02-23	950	A
USGS	11335000	1911-02-24	900	A
USGS	11335000	1911-02-25	850	A
USGS	11335000	1911-02-26	832	A
USGS	11335000	1911-02-27	850	A
USGS	11335000	1911-02-28	850	A
USGS	11335000	1911-03-01	1050	A
USGS	11335000	1911-03-02	1120	A
USGS	11335000	1911-03-03	1940	A
USGS	11335000	1911-03-04	4610	A
USGS	11335000	1911-03-05	4470	A
USGS	11335000	1911-03-06	4210	A
USGS	11335000	1911-03-07	14100	A
USGS	11335000	1911-03-08	9280	A
USGS	11335000	1911-03-09	6390	A
USGS	11335000	1911-03-10	5470	A
USGS	11335000	1911-03-11	3950	A
USGS	11335000	1911-03-12	3210	A
USGS	11335000	1911-03-13	2560	A
USGS	11335000	1911-03-14	2460	A
USGS	11335000	1911-03-15	2100	A
USGS	11335000	1911-03-16	2020	A
USGS	11335000	1911-03-17	1860	A
USGS	11335000	1911-03-18	1860	A
USGS	11335000	1911-03-19	1860	A
USGS	11335000	1911-03-20	1940	A
USGS	11335000	1911-03-21	2020	A
USGS	11335000	1911-03-22	2020	A
USGS	11335000	1911-03-23	2100	A
USGS	11335000	1911-03-24	2100	A
USGS	11335000	1911-03-25	2100	A
USGS	11335000	1911-03-26	2100	A
USGS	11335000	1911-03-27	2100	A
USGS	11335000	1911-03-28	2160	A
USGS	11335000	1911-03-29	2160	A
USGS	11335000	1911-03-30	2410	A
USGS	11335000	1911-03-31	2600	A
USGS	11335000	1911-04-01	2760	A
USGS	11335000	1911-04-02	3100	A
USGS	11335000	1911-04-03	3160	A
USGS	11335000	1911-04-04	2980	A
USGS	11335000	1911-04-05	3950	A
USGS	11335000	1911-04-06	5320	A
USGS	11335000	1911-04-07	3950	A
USGS	11335000	1911-04-08	3330	A
USGS	11335000	1911-04-09	3400	A
USGS	11335000	1911-04-10	3700	A
USGS	11335000	1911-04-11	2660	A
USGS	11335000	1911-04-12	2410	A
USGS	11335000	1911-04-13	2020	A
USGS	11335000	1911-04-14	1780	A
USGS	11335000	1911-04-15	1700	A
USGS	11335000	1911-04-16	1700	A
USGS	11335000	1911-04-17	1700	A
USGS	11335000	1911-04-18	1700	A
USGS	11335000	1911-04-19	1830	A
USGS	11335000	1911-04-20	1830	A
USGS	11335000	1911-04-21	1830	A
USGS	11335000	1911-04-22	1890	A
USGS	11335000	1911-04-23	2020	A
USGS	11335000	1911-04-24	2020	A
USGS	11335000	1911-04-25	2280	A
USGS	11335000	1911-04-26	2330	A
USGS	11335000	1911-04-27	2160	A
USGS	11335000	1911-04-28	1860	A
USGS	11335000	1911-04-29	1620	A
USGS	11335000	1911-04-30	1410	A
USGS	11335000	1911-05-01	1410	A
USGS	11335000	1911-05-02	1410	A
USGS	11335000	1911-05-03	1410	A
USGS	11335000	1911-05-04	1480	A
USGS	11335000	1911-05-05	1830	A
USGS	11335000	1911-05-06	1620	A
USGS	11335000	1911-05-07	1550	A
USGS	11335000	1911-05-08	1410	A
USGS	11335000	1911-05-09	1340	A
USGS	11335000	1911-05-10	1310	A
USGS	11335000	1911-05-11	1280	A
USGS	11335000	1911-05-12	1340	A
USGS	11335000	1911-05-13	1310	A
USGS	11335000	1911-05-14	1280	A
USGS	11335000	1911-05-15	1260	A
USGS	11335000	1911-05-16	1160	A
USGS	11335000	1911-05-17	1160	A
USGS	11335000	1911-05-18	1070	A
USGS	11335000	1911-05-19	1050	A
USGS	11335000	1911-05-20	1050	A
USGS	11335000	1911-05-21	1050	A
USGS	11335000	1911-05-22	1160	A
USGS	11335000	1911-05-23	1310	A
USGS	11335000	1911-05-24	1410	A
USGS	11335000	1911-05-25	1220	A
USGS	11335000	1911-05-26	1160	A
USGS	11335000	1911-05-27	1050	A
USGS	11335000	1911-05-28	1050	A
USGS	11335000	1911-05-29	1050	A
USGS	11335000	1911-05-30	1050	A
USGS	11335000	1911-05-31	1070	A
USGS	11335000	1911-06-01	1050	A
USGS	11335000	1911-06-02	1000	A
USGS	11335000	1911-06-03	1050	A
USGS	11335000	1911-06-04	1100	A
USGS	11335000	1911-06-05	1050	A
USGS	11335000	1911-06-06	1050	A
USGS	11335000	1911-06-07	1140	A
USGS	11335000	1911-06-08	1140	A
USGS	11335000	1911-06-09	1050	A
USGS	11335000	1911-06-10	970	A
USGS	11335000	1911-06-11	1050	A
